,tasmax,tasmin,tas,rainfall,sun,sfcWind,psl,hurs,pv,groundfrost
1868-12-01 00:00:00,,,,169.87858789030489,,,,,,
1869-01-01 00:00:00,,,,94.93751584937885,,,,,,
1869-02-01 00:00:00,,,,84.35706023481306,,,,,,
1869-03-01 00:00:00,,,,49.00010731741457,,,,,,
1869-04-01 00:00:00,,,,43.89293962891557,,,,,,
1869-05-01 00:00:00,,,,107.06475944198874,,,,,,
1869-06-01 00:00:00,,,,33.60215896140534,,,,,,
1869-07-01 00:00:00,,,,20.222264281289988,,,,,,
1869-08-01 00:00:00,,,,39.5324674191572,,,,,,
1869-09-01 00:00:00,,,,122.66362522025369,,,,,,
1869-10-01 00:00:00,,,,59.72320527231248,,,,,,
1869-11-01 00:00:00,,,,74.06989126611828,,,,,,
1869-12-01 00:00:00,,,,110.60602310811319,,,,,,
1870-01-01 00:00:00,,,,56.39291748604099,,,,,,
1870-02-01 00:00:00,,,,53.45465569211839,,,,,,
1870-03-01 00:00:00,,,,48.52604431498455,,,,,,
1870-04-01 00:00:00,,,,20.278189986133622,,,,,,
1870-05-01 00:00:00,,,,36.426541906507204,,,,,,
1870-06-01 00:00:00,,,,30.63546044088496,,,,,,
1870-07-01 00:00:00,,,,33.49050311648853,,,,,,
1870-08-01 00:00:00,,,,50.618407347287686,,,,,,
1870-09-01 00:00:00,,,,45.96411685140989,,,,,,
1870-10-01 00:00:00,,,,139.2640976368048,,,,,,
1870-11-01 00:00:00,,,,59.06890753607037,,,,,,
1870-12-01 00:00:00,,,,78.43000056578391,,,,,,
1871-01-01 00:00:00,,,,50.37484688430631,,,,,,
1871-02-01 00:00:00,,,,56.59089557748933,,,,,,
1871-03-01 00:00:00,,,,37.65900737451948,,,,,,
1871-04-01 00:00:00,,,,88.11786905560872,,,,,,
1871-05-01 00:00:00,,,,29.340245768982875,,,,,,
1871-06-01 00:00:00,,,,78.02767787679278,,,,,,
1871-07-01 00:00:00,,,,105.04210347100287,,,,,,
1871-08-01 00:00:00,,,,38.965629044005524,,,,,,
1871-09-01 00:00:00,,,,128.30667527231788,,,,,,
1871-10-01 00:00:00,,,,71.5365582546185,,,,,,
1871-11-01 00:00:00,,,,34.635834462489804,,,,,,
1871-12-01 00:00:00,,,,57.90523875681561,,,,,,
1872-01-01 00:00:00,,,,128.12943781808903,,,,,,
1872-02-01 00:00:00,,,,76.30601148762983,,,,,,
1872-03-01 00:00:00,,,,74.33006570844897,,,,,,
1872-04-01 00:00:00,,,,67.87359247016524,,,,,,
1872-05-01 00:00:00,,,,60.68294168936485,,,,,,
1872-06-01 00:00:00,,,,96.32097459410178,,,,,,
1872-07-01 00:00:00,,,,109.55661068380378,,,,,,
1872-08-01 00:00:00,,,,76.34257340172647,,,,,,
1872-09-01 00:00:00,,,,89.58954305213231,,,,,,
1872-10-01 00:00:00,,,,131.43033799207447,,,,,,
1872-11-01 00:00:00,,,,124.21577917676815,,,,,,
1872-12-01 00:00:00,,,,121.40646840487852,,,,,,
1873-01-01 00:00:00,,,,97.17974045258167,,,,,,
1873-02-01 00:00:00,,,,43.467364689387644,,,,,,
1873-03-01 00:00:00,,,,66.99389966859572,,,,,,
1873-04-01 00:00:00,,,,21.983700298614465,,,,,,
1873-05-01 00:00:00,,,,52.49202683556325,,,,,,
1873-06-01 00:00:00,,,,54.3151156999025,,,,,,
1873-07-01 00:00:00,,,,72.51051222978516,,,,,,
1873-08-01 00:00:00,,,,84.58308943334487,,,,,,
1873-09-01 00:00:00,,,,61.59042544410636,,,,,,
1873-10-01 00:00:00,,,,80.40684908911489,,,,,,
1873-11-01 00:00:00,,,,64.12009767041178,,,,,,
1873-12-01 00:00:00,,,,22.567326177271358,,,,,,
1874-01-01 00:00:00,,,,67.85252731394897,,,,,,
1874-02-01 00:00:00,,,,52.603270735091655,,,,,,
1874-03-01 00:00:00,,,,38.369355130325324,,,,,,
1874-04-01 00:00:00,,,,44.24414855040898,,,,,,
1874-05-01 00:00:00,,,,34.15943627706945,,,,,,
1874-06-01 00:00:00,,,,34.443378259300886,,,,,,
